SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pchembl_value
N#Cc1nc(-c2ccc(COc3ccc(Cl)cc3)o2)oc1N1CCC(Cc2ccccc2)CC1,473.150619308,6.497780000000006,0,6,75.43,7,0.1385789759958631
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)oc1N1CCC(Cc2ccccc2)CC1,492.183126376,3.6932800000000015,0,7,99.67,6,0.2145136513427701
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)oc1N1CCC(Cc2ccccc2)CC1,490.20386182,4.846980000000005,0,6,90.44,6,0.2731792768281131
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)oc1N1CCC(Cc2ccccc2)CC1,476.188211756,4.456880000000004,0,6,90.44,6,0.2532041577612857
N#Cc1c(Cl)nsc1N/N=C/c1ccccc1,262.007994904,3.114180000000001,1,5,61.07,3,0.0990688790410816
N#Cc1nc(-c2cccc3ccccc23)oc1N(Cc1ccccc1)Cc1ccccc1,415.168462292,6.573280000000006,0,4,53.06,6,0.0385587585969847
N#Cc1nc(/C=C/c2cccs2)oc1N1CCc2ccccc2C1,333.0935831,4.340880000000003,0,5,53.06,3,0.0837663929043983
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCc2ccccc2C1,345.127740352,4.418480000000003,0,4,53.06,3,0.0655754912353627
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCc2ccccc2C1,397.142641468,4.947980000000004,0,6,75.43,5,0.096351053865847
N#Cc1nc(-c2ccc(COc3ccccc3Cl)o2)oc1N1CCc2ccccc2C1,431.103669116,5.601380000000005,0,6,75.43,5,0.1115141891373356
N#Cc1nc(-c2ccc(COc3ccc(Cl)cc3)o2)oc1N1CCc2ccccc2C1,431.103669116,5.601380000000005,0,6,75.43,5,0.1217895707713367
N#Cc1nc(-c2ccc(COc3ccc(Br)cc3)o2)oc1N1CCc2ccccc2C1,475.053153536,5.710480000000005,0,6,75.43,5,0.1239778116729216
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)oc1N1CCc2ccccc2C1,450.136176184,2.7968800000000007,0,7,99.67,4,0.2148358504276051
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc1N1CCc2ccccc2C1,462.172561692,4.340680000000004,0,6,90.44,4,0.2924776415888088
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)oc1N1CCc2ccccc2C1,448.156911628,3.950580000000003,0,6,90.44,4,0.2782518142245707
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)oc1N1CCc2ccccc2C1,434.141261564,3.5604800000000028,0,6,90.44,4,0.2542478632380762
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)oc1N1CCc2ccccc2C1,496.156911628,4.522980000000004,0,6,90.44,4,0.265275239244887
N#Cc1nc(Cc2cccc3ccccc23)oc1N1CCN(c2ccccc2)CC1,394.179361324,4.616880000000004,0,5,56.3,4,0.0587468208479171
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(c2ccccc2)CC1,362.120132196,4.104780000000003,0,6,56.3,4,0.0908441294620615
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(c2ccccc2)CC1,374.154289448,4.182380000000003,0,5,56.3,4,0.0665511491109524
N#Cc1nc(-c2cccc3ccccc23)oc1N1CCN(c2ccccc2)CC1,380.16371126,4.693080000000004,0,5,56.3,3,0.1032523154426164
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(c2ccccc2)CC1,426.169190564,4.711880000000004,0,7,78.67,6,0.085376188035276
N#Cc1nc(-c2ccc(COc3ccc4ccccc4c3)o2)oc1N1CCN(c2ccccc2)CC1,476.184840628,5.865080000000005,0,7,78.67,6,0.1041179074850522
N#Cc1nc(-c2ccc(COc3ccc(Cl)cc3)o2)oc1N1CCN(c2ccccc2)CC1,460.130218212,5.365280000000005,0,7,78.67,6,0.1011180240070216
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)oc1N1CCN(c2ccccc2)CC1,479.16272528,2.560780000000001,0,8,102.91,5,0.1886034085493853
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc1N1CCN(c2ccccc2)CC1,491.199110788,4.104580000000004,0,7,93.68,5,0.2531737972452065
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)oc1N1CCN(c2ccccc2)CC1,477.183460724,3.7144800000000022,0,7,93.68,5,0.2400702431181055
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)oc1N1CCN(c2ccccc2)CC1,463.16781066,3.3243800000000023,0,7,93.68,5,0.2198908112946423
N#Cc1nc(-c2ccccc2)oc1N1CCN(c2cccc(Cl)c2)CC1,364.109088844,4.193280000000003,0,5,56.3,3,0.1389583005439969
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(c2cccc(Cl)c2)CC1,460.130218212,5.365280000000004,0,7,78.67,6,0.1127754637073548
N#Cc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)oc1N1CCN(c2cccc(Cl)c2)CC1,497.128838308,3.977780000000004,0,7,93.68,5,0.2456182855338712
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2cccs2)CC1,396.07146775199993,3.802080000000002,0,7,73.37,4,0.1314210959609613
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2cccs2)CC1,390.115046816,3.740580000000003,0,6,73.37,4,0.1380644219435907
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)c2cccs2)CC1,424.076074464,4.393980000000004,0,6,73.37,4,0.1379047829350527
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2cccs2)CC1,408.105625004,3.879680000000003,0,6,73.37,4,0.1184485809335229
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)c2cccs2)CC1,424.076074464,4.393980000000004,0,6,73.37,4,0.1230103327870566
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2cccs2)CC1,460.1205261199999,4.409180000000004,0,8,95.74,6,0.1454218268395198
N#Cc1nc(-c2ccc(COc3ccc(Cl)cc3)o2)oc1N1CCN(C(=O)c2cccs2)CC1,494.081553768,5.062580000000005,0,8,95.74,6,0.1694000329289336
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2ccco2)CC1,380.094311372,3.333580000000002,0,7,86.50999999999999,4,0.1181260419426214
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2ccco2)CC1,374.137890436,3.2720800000000017,0,6,86.50999999999999,4,0.1152569054574776
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)c2ccco2)CC1,408.098918084,3.925480000000003,0,6,86.50999999999999,4,0.1167170463205203
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2ccco2)CC1,392.128468624,3.4111800000000017,0,6,86.50999999999999,4,0.097136831715046
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)c2ccco2)CC1,408.098918084,3.925480000000003,0,6,86.50999999999999,4,0.1015562479032387
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2ccco2)CC1,444.1433697399999,3.940680000000003,0,8,108.88,6,0.113989905594651
N#Cc1nc(-c2ccc(COc3ccc4ccccc4c3)o2)oc1N1CCN(C(=O)c2ccco2)CC1,494.1590198039999,5.093880000000004,0,8,108.88,6,0.1294224907782819
N#Cc1nc(-c2ccc(COc3ccc(Cl)cc3)o2)oc1N1CCN(C(=O)c2ccco2)CC1,478.104397388,4.594080000000004,0,8,108.88,6,0.1338537611905433
N#Cc1nc(Cc2cccc3ccccc23)oc1N1CCN(C(c2ccccc2)c2ccccc2)CC1,484.226311516,6.201880000000006,0,5,56.3,6,0.118840726313602
N#Cc1nc(-c2cccc3ccccc23)oc1N1CCN(C(c2ccccc2)c2ccccc2)CC1,470.210661452,6.278080000000005,0,5,56.3,5,0.1581131651955222
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2ccccc2)CC1,390.115046816,3.740580000000003,0,6,73.37,4,0.1124876057572995
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2ccccc2)CC1,384.15862588,3.6790800000000026,0,5,73.37,4,0.0988165412749741
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)c2ccccc2)CC1,418.119653528,4.332480000000003,0,5,73.37,4,0.1026004180953546
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2ccccc2)CC1,402.149204068,3.8181800000000026,0,5,73.37,4,0.0860735265748012
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)c2ccccc2)CC1,418.119653528,4.332480000000003,0,5,73.37,4,0.0887488847358543
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2ccccc2)CC1,454.164105184,4.347680000000004,0,7,95.74,6,0.0934196614602134
N#Cc1nc(-c2ccc(COc3ccc(Cl)cc3)o2)oc1N1CCN(C(=O)c2ccccc2)CC1,488.125132832,5.001080000000004,0,7,95.74,6,0.1026058990806767
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2cccc(F)c2)CC1,402.149204068,3.8181800000000026,0,5,73.37,4,0.1304692102658964
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2cccc(F)c2)CC1,420.139782256,3.9572800000000026,0,5,73.37,4,0.1086619311128058
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2cccc(F)c2)CC1,472.154683372,4.486780000000004,0,7,95.74,6,0.1291256996719167
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2cccc(Cl)c2)CC1,424.076074464,4.393980000000004,0,6,73.37,4,0.1394810548301232
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2cccc(Cl)c2)CC1,418.119653528,4.332480000000003,0,5,73.37,4,0.1385907346213506
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2cccc(Cl)c2)CC1,436.110231716,4.471580000000003,0,5,73.37,4,0.1179664666664708
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2cccc(Cl)c2)CC1,488.125132832,5.001080000000004,0,7,95.74,6,0.1383127445692879
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2cccc(F)c2)CC1,408.105625004,3.879680000000003,0,6,73.37,4,0.1304146340980962
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)c2cccc(F)c2)CC1,436.110231716,4.471580000000003,0,5,73.37,4,0.1323439727976645
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)c2cccc(F)c2)CC1,436.110231716,4.471580000000003,0,5,73.37,4,0.1143679130067772
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2ccccc2F)CC1,408.105625004,3.879680000000003,0,6,73.37,4,0.1162472430263137
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2ccccc2F)CC1,402.149204068,3.8181800000000026,0,5,73.37,4,0.110234942034051
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)c2ccccc2F)CC1,436.110231716,4.471580000000004,0,5,73.37,4,0.1127413775021251
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2ccccc2F)CC1,420.139782256,3.9572800000000026,0,5,73.37,4,0.0944645114644622
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)c2ccccc2F)CC1,436.110231716,4.471580000000004,0,5,73.37,4,0.0982151199785854
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2ccccc2F)CC1,472.154683372,4.486780000000004,0,7,95.74,6,0.1076744721234702
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2ccccc2Cl)CC1,424.076074464,4.393980000000004,0,6,73.37,4,0.1160402614759529
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2ccccc2Cl)CC1,418.119653528,4.332480000000003,0,5,73.37,4,0.1079559143465206
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2ccccc2Cl)CC1,436.110231716,4.471580000000004,0,5,73.37,4,0.0943588644101725
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2ccccc2Cl)CC1,488.125132832,5.001080000000004,0,7,95.74,6,0.1050616779227797
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2ccc(F)cc2)CC1,408.105625004,3.879680000000003,0,6,73.37,4,0.1130966643181195
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)c2ccc(F)cc2)CC1,402.149204068,3.8181800000000026,0,5,73.37,4,0.1083756664724371
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)c2ccc(F)cc2)CC1,436.110231716,4.471580000000004,0,5,73.37,4,0.1120254291054597
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2ccc(F)cc2)CC1,420.139782256,3.9572800000000026,0,5,73.37,4,0.0889234689892531
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)c2ccc(F)cc2)CC1,436.110231716,4.471580000000004,0,5,73.37,4,0.0942227745188032
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2ccc(F)cc2)CC1,472.154683372,4.486780000000004,0,7,95.74,6,0.1096111294255325
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1,424.076074464,4.393980000000004,0,6,73.37,4,0.1164454295072043
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1,436.110231716,4.471580000000004,0,5,73.37,4,0.0926863141217698
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1,488.125132832,5.001080000000004,0,7,95.74,6,0.1104127129068232
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)Cc2cccc3ccccc23)CC1,454.146346944,4.8226800000000045,0,6,73.37,5,0.0907868128016002
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)Cc2cccc3ccccc23)CC1,448.189926008,4.761180000000004,0,5,73.37,5,0.0871857842008601
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)Cc2cccc3ccccc23)CC1,482.150953656,5.414580000000004,0,5,73.37,5,0.089218379990188
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)Cc2cccc3ccccc23)CC1,466.180504196,4.900280000000005,0,5,73.37,5,0.0746220487066294
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)Cc2cccc3ccccc23)CC1,482.150953656,5.414580000000004,0,5,73.37,5,0.0776605115232061
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)COc2ccccc2)CC1,420.12561149999993,3.5057800000000023,0,7,82.60000000000001,6,0.1111244868321094
N#Cc1nc(/C=C/c2ccccc2)oc1N1CCN(C(=O)COc2ccccc2)CC1,414.169190564,3.4442800000000027,0,6,82.60000000000001,6,0.1052287205103285
N#Cc1nc(/C=C/c2ccccc2Cl)oc1N1CCN(C(=O)COc2ccccc2)CC1,448.130218212,4.097680000000003,0,6,82.60000000000001,6,0.1094111053274701
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)COc2ccccc2)CC1,432.159768752,3.5833800000000027,0,6,82.60000000000001,6,0.0871049078011655
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)COc2ccccc2)CC1,448.130218212,4.097680000000004,0,6,82.60000000000001,6,0.0916983983836574
N#Cc1nc(-c2ccc(COc3ccccc3)o2)oc1N1CCN(C(=O)COc2ccccc2)CC1,484.1746698679999,4.112880000000003,0,8,104.97,8,0.1087939846196356
N#Cc1nc(/C=C/c2cccs2)oc1N1CCN(C(=O)COc2ccccc2F)CC1,438.116189688,3.6448800000000015,0,7,82.6,6,0.1199845527155857
N#Cc1nc(/C=C/c2ccc(F)cc2)oc1N1CCN(C(=O)COc2ccccc2F)CC1,450.15034694,3.7224800000000022,0,6,82.6,6,0.098075609782422
N#Cc1nc(/C=C/c2ccc(Cl)cc2)oc1N1CCN(C(=O)COc2ccccc2F)CC1,466.1207964,4.236780000000003,0,6,82.6,6,0.1024955358297145
N#Cc1ccccc1CS(=O)(=O)c1nc2cccnc2[nH]1,298.05244656,1.80348,1,5,99.5,3,0.1642624483325789
N#Cc1ccccc1COc1ccc(C=O)cc1I,362.97562656,3.554380000000002,0,3,50.09,4,0.0972220419170882
N#Cc1ccccc1COc1ccc(/C=C/C(=O)O)cc1Br,357.000055344,3.997580000000003,1,3,70.32,5,0.0548166569541727
N#Cc1c(Cl)nc(-c2ccccc2)c2c1CCC2,254.061076032,3.762380000000002,0,2,36.68,1,0.0355836245294202
N#Cc1ccccc1C=O,131.03711378,1.37078,0,2,40.86,1,0.1008844872952166
N#Cc1c(SCc2ccc(Cl)nc2)nc2c(c1C(F)(F)F)CCCC2,383.047080756,5.191580000000003,0,4,49.57,3,0.0727646744945749
N#Cc1nc(-c2ccccc2)[nH]c1C#N,194.059246192,1.82006,1,3,76.25999999999999,1,0.1195067934950104
N#Cc1nc(-c2ccccc2)c(-c2ccc3c(c2)-c2cc(-c4nc(C#N)c(C#N)nc4-c4ccccc4)ccc2C3=O)nc1C#N,588.1447071320001,6.632720000000005,0,9,163.78999999999996,4,0.1613148254122705
N#Cc1c(/N=C/c2ccc(C=O)cc2)sc2c1CCCC2,294.082684068,4.061680000000003,0,4,53.22,3,0.1475373278428767
N#Cc1c(/N=C/c2ccc(-c3cc([N+](=O)[O-])ccc3Cl)o2)sc2c1CCCC2,411.044439988,6.070780000000005,0,6,92.43,4,0.1002304867791684
N#Cc1c(/N=C/c2cc([N+](=O)[O-])ccc2Cl)sc2c1CCCC2,345.033875304,4.810780000000003,0,5,79.28999999999999,3,0.1292910745953267
N#Cc1c(/N=C/c2cc([N+](=O)[O-])c(Cl)cc2Cl)sc2c1CCCC2,378.994902952,5.4641800000000025,0,5,79.28999999999999,3,0.0977955271836376
N#Cc1c(-c2ccccc2)[n+]([O-])c2cc(N3CCOCC3)c(F)cc2[n+]1[O-],366.11281856,1.62098,0,5,90.14,2,0.092671570696136
N#Cc1c(-c2ccccc2)[n+]([O-])c2cc(N3CCCC3)c(F)cc2[n+]1[O-],350.11790394,2.3845800000000006,0,4,80.91,2,0.0936205884337649
N#Cc1c(-c2ccccc2)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-],299.050632904,1.9234800000000003,0,3,77.67,1,0.0848375218964123
N#Cc1snc(Cl)c1Cl,177.91592436,2.32158,0,3,36.68,0,0.1257898084251002
N#Cc1nc(Cl)c2sc(=O)sc2c1Cl,261.88290998,2.8964800000000004,0,5,53.75,0,0.0412010821372011
N#Cc1nc(Cl)c(Cl)c(Nc2cccc(F)c2)c1Cl,314.95330842,4.7961800000000006,1,3,48.71,2,0.1473659514529803
N#Cc1nc(Cl)c(Cl)c(NNC(=O)NS(=O)(=O)Oc2cccc(F)c2)c1Cl,452.926835964,3.0024800000000003,3,7,133.20999999999998,5,0.2377205946342303
N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl,239.88155872,3.5668799999999994,0,2,36.68,0,0.145725586020248
N#Cc1ccccc1NC(=O)c1cc2c(Cl)nc3ccccc3c2s1,363.02331062,5.226880000000002,1,4,65.78,2,0.0846683336518189
N#Cc1ccccc1NC(=O)/C=C/c1ccccc1,248.094963004,3.210180000000001,1,2,52.89,3,-0.0024633573842368
N#Cc1ccccc1NC(=O)/C=C/c1ccccc1Cl,282.05599065200005,3.8635800000000016,1,2,52.89,3,0.0274061006495124
N#Cc1ccccc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,293.080041212,3.118380000000001,1,4,96.03,4,0.0464163883800708
N#Cc1ccccc1NC(=O)/C=C/c1ccc2c(c1)OCO2,292.084792244,2.938880000000001,1,4,71.35,3,-0.0101050193503294
N#Cc1ccccc1NC(=O)/C(=C/c1ccccc1)c1ccccc1,324.126263132,4.737580000000003,1,2,52.89,4,0.0547703022643557
N#Cc1ccccc1-c1nnn(CC(=O)N/N=C/c2cc([N+](=O)[O-])ccc2Cl)n1,410.064263892,1.92368,1,9,151.99,6,0.1062977463335561
N#Cc1ccccc1-c1nnn(CC(=O)N/N=C/c2cc([N+](=O)[O-])c(Cl)cc2Cl)n1,444.02529154,2.5770800000000005,1,9,151.99,6,0.0762330972411273
N#Cc1ccccc1-c1ccc(COc2coc(CN3CCN(C(=O)c4cccnc4Cl)CC3)cc2=O)cc1,540.1564329600001,4.763880000000004,0,7,99.67,7,0.1617394424437636
N#Cc1ccc(Oc2ccc(C=O)cc2)cc1C#N,248.058577496,3.034760000000001,0,4,73.88,3,0.1156200101130013
N#Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1Cl,282.05599065200005,3.8635800000000016,1,2,52.89,3,0.0108470242732886
N#Cc1ccc(NC(=O)/C=C/c2ccccc2[N+](=O)[O-])cc1Cl,327.04106886,3.7717800000000015,1,4,96.03,4,-0.0015968518442474
N#Cc1ccc(NC(=O)/C=C/c2ccccc2Cl)cc1Cl,316.0170183,4.516980000000002,1,2,52.89,3,0.0410295357942715
N#Cc1ccc(NC(=O)/C=C/c2ccc3c(c2)OCO3)cc1Cl,326.045819892,3.592280000000001,1,4,71.35,3,-0.0011621757175992
N#Cc1cc2c(cc1NC(=O)c1ccc(S(=O)(=O)N(CCCl)CCCl)cc1)OCO2,469.026597004,3.0075800000000017,1,6,108.73000000000002,8,0.1219623174075636
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCSCC3)cnc3ccc(Cl)cc23)cc1,457.032161052,3.7816800000000015,0,6,91.13,3,0.1098596113821984
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCCCC3)cnc3ccc(Cl)cc23)cc1,439.075740116,4.218780000000003,0,5,91.13,3,0.1218810373694152
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCSCC3)cnc3ccccc23)cc1,423.071133404,3.128280000000002,0,6,91.13,3,0.111610085136343
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCCCC3)cnc3ccccc23)cc1,405.1147124680001,3.565380000000003,0,5,91.13,3,0.1241855049016091
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCSCC3)cnc3ccc(F)cc23)cc1,441.061711592,3.267380000000002,0,6,91.13,3,0.1030986566564356
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCCCC3)cnc3ccc(F)cc23)cc1,423.105290656,3.704480000000003,0,5,91.13,3,0.1148768373648234
N#Cc1ccc(S(=O)(=O)c2c(C(=O)N3CCCC3)cnc3ccc(F)cc23)cc1,409.089640592,3.3143800000000017,0,5,91.13,3,0.0977206841166232
N#Cc1ccc(Oc2nc(F)c(Cl)c3c2N(Cc2cccnc2)CCS3(=O)=O)cc1,444.045917208,3.726980000000003,0,7,96.18,4,0.1787406091477107
N#Cc1ccc(Oc2nc(F)c(Cl)c3c2N(CC2CCCO2)CCS3(=O)=O)cc1,437.061232924,3.310780000000002,0,7,92.52,4,0.2681041234163137
N#Cc1ccc(NC(=O)/C=C/c2ccccc2)cc1,248.094963004,3.210180000000001,1,2,52.89,3,-0.0111626795644589
N#Cc1ccc(NC(=O)/C=C/c2ccc3c(c2)OCO3)cc1,292.084792244,2.938880000000001,1,4,71.35,3,-0.0134880619418062
N#Cc1ccc(C(=O)N2CCC3(CC2)N(Cc2ccccc2)C(=O)CS3(=O)=O)cc1,423.125277152,1.94778,0,5,98.54999999999998,3,0.3586803906639448
N#Cc1ccc(-c2csc(NC(=O)c3ccc(S(=O)(=O)N(CCCl)CCCl)cc3)n2)cc1,508.019737796,4.402380000000004,1,6,103.16,9,0.165116536679077
N#Cc1ccc2c(C(=O)/C=C/c3cccs3)c[nH]c2c1,278.05138394,3.997180000000002,1,3,56.65,3,0.1133801459775689
N#Cc1ccc(Br)cc1/C=C/C(=O)O,250.958190532,2.4185800000000004,1,2,61.09,2,0.1571132359023725
N#Cc1c2c(c(Cl)n3c1nc1ccccc13)CCC2,267.056325,3.501280000000002,0,3,41.09,0,0.0780502775608198
N#Cc1c(-c2ccccc2)cc(-c2cccs2)nc1SCCS(=O)(=O)c1nc2ccccc2s1,519.020360784,6.524480000000005,0,8,83.71000000000001,7,0.1839346181511022
N#Cc1c(-c2ccc(F)cc2)cc(-c2cccs2)nc1SCCS(=O)(=O)c1nc2ccccc2s1,537.010938972,6.663580000000006,0,8,83.71000000000001,7,0.2052981924226536
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1SCCS(=O)(=O)c1nc2ccccc2s1,513.0639398479999,6.462980000000005,0,7,83.71000000000001,7,0.1534603291382348
N#Cc1c(Oc2cccc(N3C(=O)C=CC3=O)c2)cccc1Oc1cccc(N2C(=O)C=CC2=O)c1,477.0960851999999,4.001680000000002,0,7,117.01,6,0.165636582338736
N#Cc1c(Cl)nc(Cl)c(Cl)c1N(Cc1ccccc1)Cc1ccccc1Cl,434.986358136,6.773680000000004,0,3,39.92,5,0.0413266986728969
N#Cc1c(Cl)nc(Nc2cccc(F)c2)c(Cl)c1Cl,314.95330842,4.7961800000000006,1,3,48.71,2,0.1306464500354397
N#Cc1c(Cl)nc(NC23CC4CC(CC(C4)C2)C3)c(Cl)c1Cl,355.040980552,5.2941800000000026,1,3,48.71,2,0.1642553421713764
N#Cc1c(Cl)nc(N2CCOCC2)c(Cl)c1Cl,290.973294916,2.7500800000000014,0,4,49.150000000000006,1,0.1369766269322543
N#Cc1c(Cl)nc(N/N=C\c2ccncc2)c(Cl)c1Cl,324.968878232,3.754480000000002,1,5,73.96000000000001,3,0.100078123884866
N#Cc1c(Cl)nc(N/N=C\c2ccccc2)c(Cl)c1Cl,323.973629264,4.359480000000002,1,4,61.07,3,0.1079879080050286
N#Cc1c(Cl)nc(N/N=C\c2ccc([N+](=O)[O-])cc2)c(Cl)c1Cl,368.958707472,4.267680000000001,1,6,104.21,4,0.1213549052667532
N#Cc1c(Cl)nc(N/N=C\c2ccc(Cl)cc2)c(Cl)c1Cl,357.934656912,5.012880000000002,1,4,61.07,3,0.1007371380153949
N#Cc1c(Cl)nc(N/N=C/c2ccc(Cl)cc2Cl)c(Cl)c1Cl,391.89568456,5.66628,1,4,61.07,3,0.1359043507572659
N#Cc1c(Cl)nc(N/N=C/c2ccc(OCc3ccccc3)cc2)c(Cl)c1Cl,430.015494076,5.938480000000004,1,5,70.3,6,0.0670062833339772
N#Cc1c(Cl)nc(N/N=C/c2ccc(F)cc2)c(Cl)c1Cl,341.964207452,4.498580000000001,1,4,61.07,3,0.1010614084028226
N#Cc1c(Cl)nc(N/N=C/c2ccc(Cl)c([N+](=O)[O-])c2)c(Cl)c1Cl,402.91973512,4.921080000000001,1,6,104.21,4,0.1202109620220591
N#Cc1c(Cl)nc(N/N=C/c2ccccc2Br)c(Cl)c1Cl,401.884141332,5.1219800000000015,1,4,61.07,3,0.1146511609808058
