SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,Smiles,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index
C=CC(=O)N(CCCOCC)Cc1ccc2c(c1)CCCN2CCC,344.246378264,3.7904000000000027,0.0,3.0,32.78,10.0,,,,,
CC#CC(=O)N(CCCOCC)Cc1ccc2c(c1)CCCN2CCC,356.246378264,3.6277000000000026,0.0,3.0,32.78,9.0,,,,,
C#CC(=O)N(CCCOCC)Cc1ccc2c(c1)CCCN2CCC,342.2307282,3.2376000000000023,0.0,3.0,32.78,9.0,,,,,
C=CC(=O)N(CCCOC)Cc1ccc2c(c1)CCCN2CCC,330.2307282,3.4003000000000023,0.0,3.0,32.78,9.0,,,,,
CC#CC(=O)N(CCCOC)Cc1ccc2c(c1)CCCN2CCC,342.2307282,3.2376000000000023,0.0,3.0,32.78,8.0,,,,,
C#CC(=O)N(CCCOC)Cc1ccc2c(c1)CCCN2CCC,328.215078136,2.847500000000001,0.0,3.0,32.78,8.0,,,,,
C=CC(=O)N(CCCN1CCOCC1)Cc1ccc2c(c1)CCCN2CCC,385.27292736,3.086100000000002,0.0,4.0,36.019999999999996,9.0,,,,,
CC#CC(=O)N(CCCN1CCOCC1)Cc1ccc2c(c1)CCCN2CCC,397.27292736,2.923400000000001,0.0,4.0,36.019999999999996,8.0,,,,,
C=CC(=O)N(Cc1ccc2c(c1)CCCN2CCC)C1CCCC1,326.23581357999996,4.306400000000004,0.0,2.0,23.55,6.0,,,,,
CCCN(CCC)c1nc(Cl)nc(NCCN2CCOCC2)n1,342.19348716400003,1.8954999999999993,1.0,7.0,66.41000000000001,9.0,,,,,
CCCN(CCC)c1nc(N)nc(C#N)n1,220.14364451199998,0.9518799999999996,1.0,6.0,91.72,5.0,,,,,
CCCN(CCC)c1nc(C#N)nc(N(CCC)CCC)n1,304.237544896,2.996080000000001,0.0,6.0,68.94,10.0,,,,,
CCCN(CCC)c1sc(S(=O)(=O)CCC)nc1S(=O)(=O)c1ccc(C)cc1,444.121120376,4.094420000000004,0.0,7.0,84.41,10.0,,,,,
CCCN(CCC)c1sc(S(=O)(=O)CC)nc1S(=O)(=O)c1ccc(Cl)cc1,450.05084789600005,4.049300000000004,0.0,7.0,84.41,9.0,,,,,
CCCN(CCC)c1sc(S(C)(=O)=O)nc1S(=O)(=O)c1ccc(C)cc1,416.089820248,3.3142200000000024,0.0,7.0,84.41,8.0,,,,,
CCCN(CCC)c1sc(S(C)(=O)=O)nc1S(=O)(=O)c1ccc(Cl)cc1,436.03519783200005,3.659200000000003,0.0,7.0,84.41,8.0,,,,,
CCCN(CCC)c1nc2c(S(=O)(=O)c3ccc(CC)cc3)nnn2c2ccc(Cl)cc12,471.149573752,4.952500000000004,0.0,7.0,80.46000000000001,8.0,,,,,
CCCN(CCC)c1nc2c(S(=O)(=O)c3ccc(C)c(C)c3)nnn2c2ccc(Cl)cc12,471.149573752,5.006940000000005,0.0,7.0,80.46000000000001,7.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,439.09686948399997,4.311200000000003,1.0,5.0,109.62,9.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)/C=C/c2ccccc2)cc1,386.166413692,4.149200000000003,1.0,3.0,66.48,9.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1,476.1981077439999,4.175000000000003,1.0,6.0,94.17000000000002,12.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1,431.1514919,4.057400000000003,1.0,5.0,109.62,10.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)/C=C/c2ccc3c(c2)OCO3)cc1,430.156242932,3.877900000000003,1.0,5.0,84.94,9.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc2c(c1)c(C=O)cn2CC,336.150763628,3.2844000000000024,0.0,4.0,59.38,8.0,,,,,
CCCN(CCC)S(=O)(=O)c1ccc2[nH]cc(C=O)c2c1,308.1194635,2.791100000000001,1.0,3.0,70.24000000000001,7.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2cccs2)c2ccccc21,410.20279919999996,5.081800000000004,1.0,5.0,45.47,11.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,404.246378264,5.020300000000005,1.0,4.0,45.47,11.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccc(C)cc2)c2ccccc21,418.262028328,5.328720000000006,1.0,4.0,45.47,11.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccc(OCC)cc2)c2ccccc21,448.27259301199996,5.419000000000005,1.0,5.0,54.7,13.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccc(OC)cc2)c2ccccc21,434.25694294799996,5.028900000000005,1.0,5.0,54.7,12.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccc(Br)cc2)c2ccccc21,482.156890332,5.782800000000005,1.0,4.0,45.47,11.0,,,,,
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccc(OC)c(OC)c2)c2ccccc21,464.26750763199993,5.037500000000005,1.0,6.0,63.93000000000001,13.0,,,,,
CCCN(CCC)CCNC(=O)c1cc2c(Cl)nc3ccccc3c2s1,389.132861068,4.954700000000004,1.0,4.0,45.230000000000004,8.0,,,,,
CCCN(CCC)CCNC(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1,403.148511132,5.263120000000005,1.0,4.0,45.230000000000004,8.0,,,,,
CCCN(CCC)CCCNC(=O)c1cc2c(Cl)nc3ccccc3c2s1,403.148511132,5.344800000000005,1.0,4.0,45.230000000000004,9.0,,,,,
CCCN(CCC)CCCNC(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1,417.164161196,5.6532200000000055,1.0,4.0,45.230000000000004,9.0,,,,,
CCCN(CC#Cc1ccccc1)CCC,215.167399672,3.1601000000000017,0.0,1.0,3.24,5.0,,,,,
CCCN(CC#CC(O)(c1ccccc1)c1cccnc1)CCC,322.20451345199996,3.4429000000000025,1.0,3.0,36.36000000000001,7.0,,,,,
CCCN(CCC)C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3,344.16554110000004,5.029200000000005,0.0,2.0,33.2,5.0,,,,,
CCCN(CCC)C(=O)c1cc2c(Cl)nc3ccccc3c2s1,346.090661908,5.365100000000004,0.0,3.0,33.2,5.0,,,,,
CCCN(CCC)C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1,360.106311972,5.6735200000000034,0.0,3.0,33.2,5.0,,,,,
CCCN(CCC)C(=O)c1oc2ccccc2c1NC(=O)/C=C/c1cccs1,396.150763628,5.408400000000004,1.0,4.0,62.550000000000004,8.0,,,,,
CCCN(CCC)C(=O)Cn1cc(C=O)c2ccccc21,286.168127944,3.102400000000002,0.0,3.0,42.31,7.0,,,,,
CCCN(CCC)C(=O)/C=C\C(=O)O,199.120843404,1.2757999999999994,1.0,2.0,57.61,6.0,,,,,
CCCN(CCC)C(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,321.194008344,3.374200000000002,0.0,4.0,48.0,9.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccco1,407.220891788,4.673700000000005,1.0,4.0,67.48,9.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(C)c2ccccc12)NC(=O)c1ccco1,393.205241724,4.190800000000004,1.0,4.0,67.48,8.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccccc1,417.241627232,5.0807000000000055,1.0,3.0,54.34,9.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccccc1,496.214426504,3.715300000000002,1.0,5.0,91.72,10.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccc(C)cc1,431.257277296,5.389120000000006,1.0,3.0,54.34,9.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccc(C)cc1,510.23007656799996,4.0237200000000035,1.0,5.0,91.72,10.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccccc1OC,447.252191916,5.089300000000005,1.0,4.0,63.57000000000001,10.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccccc1F,435.23220541999996,5.2198000000000055,1.0,3.0,54.34,9.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccccc1F,514.205004692,3.8544000000000027,1.0,5.0,91.72,10.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccccc1Cl,451.20265488,5.734100000000005,1.0,3.0,54.34,9.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccccc1Cl,530.1754541519999,4.368700000000004,1.0,5.0,91.72,10.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(C)c2ccccc12)NC(=O)c1cc(OC)c(OC)c(OC)c1,493.25767121999996,4.623600000000004,1.0,6.0,82.03000000000002,11.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(CC)c2ccccc12)NC(=O)c1ccc(OC)cc1,447.25219191599996,5.089300000000005,1.0,4.0,63.57000000000001,10.0,,,,,
CCCN(CCC)C(=O)/C(=C/c1cn(S(=O)(=O)N(C)C)c2ccccc12)NC(=O)c1ccc(OC)cc1,526.224991188,3.723900000000003,1.0,6.0,100.95,11.0,,,,,
CCCN(CCC(=O)Nc1nnc(-c2ccc(Cl)cc2)s1)C(=O)C(Cl)c1ccccc1,476.084052304,5.405800000000005,1.0,5.0,75.19,9.0,,,,,
CCCN(CC1CC1)C(=O)C(=O)c1cn(CC(=O)OCC)c2ccc(NC(=O)c3ccc(Cl)nc3)cc12,524.182647708,4.336400000000004,1.0,7.0,110.60000000000001,11.0,,,,,
CCCN(CC1CC1)C(=O)C(=O)c1cn(CC(=O)OCC)c2ccc(NC(=O)/C=C/c3ccccc3)cc12,515.242021156,4.687600000000004,1.0,6.0,97.71000000000001,12.0,,,,,
CCCN1CCN(C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)CC1,371.176440132,3.9348000000000036,0.0,3.0,36.440000000000005,3.0,,,,,
CCCN1CCN(C(=O)c2ccc(N3C(=O)C=C(N4CCC(C)CC4)C3=O)cc2)CC1,424.24744088399996,2.3434,0.0,5.0,64.17,5.0,,,,,
CCCN1CCN(C(=O)c2ccc(S(=O)(=O)CC(=O)OCC)c([N+](=O)[O-])c2)CC1,427.14132113999995,1.0993999999999995,0.0,8.0,127.12999999999998,8.0,,,,,
CCCN1CCN(C(=O)/C=C/C(=O)O)CC1,226.131742436,0.1814,1.0,3.0,60.85000000000001,4.0,,,,,
CCCN(CC(=O)Nc1cc(-c2ccccc2)nn1-c1ccc(F)cc1)C(=O)/C=C/c1ccccc1,482.211804324,5.568900000000005,1.0,4.0,67.23,9.0,,,,,
CCCN(CC(=O)Nc1cc(-c2ccccc2)nn1-c1ccc(F)cc1)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,527.196882532,5.4771000000000045,1.0,6.0,110.36999999999998,10.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1)Cc1cccs1)C(=O)C(C)Cl,392.13252672,4.142800000000004,0.0,3.0,40.620000000000005,9.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1)Cc1cccs1)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,477.17222734399996,5.137100000000005,0.0,5.0,83.75999999999999,11.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1)C1CCN(C(=O)C(C)Cl)CC1)S(=O)(=O)c1ccccc1,519.1958552479999,3.7344000000000026,0.0,4.0,78.0,10.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1)C1CCN(C(=O)CCl)CC1)S(=O)(=O)c1ccccc1,505.180205184,3.345900000000002,0.0,4.0,78.0,10.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1)Cc1ccc(C)o1)C(=O)CCl,376.15537034,3.5942200000000026,0.0,3.0,53.760000000000005,9.0,,,,,
CCCN(CC(=O)N(Cc1cccc(F)c1)C1CCN(C(=O)C(C)Cl)CC1)S(=O)(=O)c1ccccc1,537.186433436,3.8735000000000035,0.0,4.0,78.0,10.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1C)C1CCN(C(=O)C(C)Cl)CC1)S(=O)(=O)CC,485.211505312,3.0036200000000006,0.0,4.0,78.0,10.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1C)C1CCN(C(=O)CCl)CC1)S(=O)(=O)CC,471.195855248,2.615120000000001,0.0,4.0,78.0,10.0,,,,,
CCCN(CC(=O)N(Cc1ccccc1C)C1CCN(C(=O)/C=C/c2ccccc2)CC1)S(=O)(=O)CC,525.266127728,4.089720000000003,0.0,4.0,78.0,11.0,,,,,
CCCN(CC(=O)N(Cc1ccc(OC)cc1)C1CCN(C(=O)C(C)Cl)CC1)S(=O)(=O)c1ccccc1,549.2064199319999,3.743000000000003,0.0,5.0,87.23,11.0,,,,,
CCCN(CC(=O)N(Cc1ccc(OC)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1)S(=O)(=O)c1ccccc1,589.2610423479999,4.829100000000005,0.0,5.0,87.23,12.0,,,,,
CCCN(CC(=O)N(Cc1ccc(F)cc1)C1CCN(C(=O)C(C)Cl)CC1)S(=O)(=O)CCC,503.20208349999996,3.224400000000001,0.0,4.0,78.0,11.0,,,,,
CCCN(CC(=O)N(Cc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1)S(=O)(=O)CCC,543.256705916,4.310500000000004,0.0,4.0,78.0,12.0,,,,,
CCCN(CC(=O)N(Cc1ccco1)CC1CCCO1)C(=O)CCl,356.15028496,2.2645999999999997,0.0,4.0,62.99000000000001,9.0,,,,,
CCCN(CC(=O)N1CCn2cccc2C1c1ccccc1F)C(=O)/C=C/c1ccccc1,445.21655535599996,4.510800000000004,0.0,3.0,45.55,7.0,,,,,
CCCN(CC(=O)N(CCc1ccccc1)Cc1ccco1)C(=O)CCl,376.15537034,3.3283000000000023,0.0,3.0,53.760000000000005,10.0,,,,,
CCCN(CC(=O)N(CCc1ccccc1)Cc1ccco1)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,475.21072102799997,4.7111000000000045,0.0,5.0,96.9,12.0,,,,,
CCCN(CC(=O)N1CCc2sccc2C1c1ccc(C(C)(C)C)cc1)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,545.2348275999999,6.379900000000007,0.0,5.0,83.75999999999999,8.0,,,,,
CCCN(CC(=O)N(CCc1ccc(OC)c(OC)c1)Cc1sccc1C)C(=O)/C=C/c1ccccc1,520.239578632,5.597020000000006,0.0,5.0,59.08000000000001,13.0,,,,,
CCCN(CC(=O)N(CCc1ccc(OC)c(OC)c1)Cc1sccc1C)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1,565.22465684,5.505220000000006,0.0,7.0,102.22,14.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1ccc(C(C)C)cc1,498.25522869599996,4.099000000000003,1.0,6.0,62.24000000000001,13.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1cccc(OC)c1,486.21884318799994,2.9842000000000013,1.0,7.0,71.47000000000001,13.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1cccc(F)c1,474.198856692,3.114700000000001,1.0,6.0,62.24000000000001,12.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1cccc(C)c1,470.22392856799996,3.2840200000000017,1.0,6.0,62.24000000000001,12.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1ccccc1C,470.22392856799996,3.2840200000000017,1.0,6.0,62.24000000000001,12.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1ccc(C)cc1C,484.23957863199996,3.5924400000000016,1.0,6.0,62.24000000000001,12.0,,,,,
C#CCOCC(O)CN(CCC)CC(=O)N1CCc2sccc2C1COc1ccccc1OC,486.21884318799994,2.9842000000000013,1.0,7.0,71.47000000000001,13.0,,,,,
CCCN1C(=O)C(Nc2cc(Cl)ccn2)(C(F)(F)F)N=C1c1ccccc1,396.096473472,4.1045000000000025,1.0,4.0,57.59,5.0,,,,,
CCCN1CN=C(N)N(C#N)C1,167.11709541599998,-0.27522000000000024,1.0,5.0,68.64999999999999,2.0,,,,,
CCCN1c2ccccc2-c2c(ssc2=S)C1(C)C,307.052312544,5.671190000000004,0.0,4.0,3.24,2.0,,,,,
CCCN(C)c1cc(Cl)nc(SCc2cccc(C(=O)NCc3ccncc3)c2)n1,441.13900906799995,4.593500000000004,1.0,6.0,71.01,9.0,,,,,
CCCN(C)c1cc(Cl)nc(SCc2cccc(C(=O)NCCN3CCCC3)c2)n1,447.18595925999995,4.094100000000004,1.0,6.0,61.36000000000001,10.0,,,,,
CCCN(C)c1cc(Cl)nc(SCc2cccc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2)n1,523.217259388,5.662900000000006,1.0,6.0,61.36000000000001,10.0,,,,,
CCCN(C)c1cc(Cl)nc(SCc2cccc(C(=O)N3CCN(c4ccccc4OC)CC3)c2)n1,525.196523944,5.239500000000005,0.0,7.0,61.80000000000001,9.0,,,,,
CCCN(C)C(=O)Cc1ccc(N(Cc2cccc(F)c2)C(=O)/C=C/c2ccccc2)cc1,444.221306388,5.483200000000005,0.0,2.0,40.620000000000005,9.0,,,,,
CCCN1C(=O)NC(c2cccc(NC(=O)/C=C/c3ccccc3)c2)C(C(=O)OCC)=C1c1ccccc1,509.23145647200005,5.7892000000000055,2.0,4.0,87.74000000000001,9.0,,,,,
CCCN1C(=O)NC(c2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)cc2)C(C(=O)OCC)=C1c1ccccc1,554.21653468,5.6974000000000045,2.0,6.0,130.88,10.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1ccc(CC)cc1,406.18119116400004,6.386200000000005,0.0,2.0,33.2,5.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1ccc(C(C)C)cc1,420.19684122800004,6.947200000000005,0.0,2.0,33.2,5.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1cccc(Cl)c1,412.11091868399996,6.477200000000004,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1cccc(C)c1,392.16554110000004,6.132220000000005,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1ccccc1C,392.16554110000004,6.132220000000005,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1ccccc1F,396.140469224,5.962900000000005,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1ccc(F)cc1,396.140469224,5.962900000000004,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)c1ccc(Cl)c(Cl)c1,446.07194633200004,7.130600000000005,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3)c1ccc(CC)cc1,392.16554110000004,5.996100000000005,0.0,2.0,33.2,5.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3)c1cccc(Cl)c1,398.09526861999996,6.087100000000004,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3)c1cccc(C)c1,378.14989103600004,5.742120000000004,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3)c1ccccc1C,378.14989103600004,5.742120000000004,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3)c1ccc(F)cc1,382.12481916,5.5728000000000035,0.0,2.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1ccc(CC)cc1,408.106311972,6.7221000000000055,0.0,3.0,33.2,5.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1ccc(C(C)C)cc1,422.121962036,7.2831000000000055,0.0,3.0,33.2,5.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1cccc(C)c1,394.090661908,6.468120000000005,0.0,3.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1ccccc1C,394.090661908,6.468120000000004,0.0,3.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1ccc(OCC)cc1,424.101226592,6.558400000000005,0.0,4.0,42.43000000000001,6.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1ccc(Cl)c(Cl)c1,447.99706714,7.466500000000003,0.0,3.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1ccc(CC)cc1,422.121962036,7.030520000000005,0.0,3.0,33.2,5.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1ccc(C(C)C)cc1,436.1376121,7.591520000000006,0.0,3.0,33.2,5.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1cccc(Cl)c1,428.051689556,7.121520000000004,0.0,3.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1ccccc1C,408.106311972,6.776540000000005,0.0,3.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1ccccc1F,412.081240096,6.607220000000004,0.0,3.0,33.2,4.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1ccc(OCC)cc1,438.116876656,6.866820000000005,0.0,4.0,42.43000000000001,6.0,,,,,
CCCN(C(=O)c1cc2c(Cl)nc3ccc(C)cc3c2s1)c1ccc(Cl)c(Cl)c1,462.012717204,7.774920000000003,0.0,3.0,33.2,4.0,,,,,
CCCN1C(=O)CCc2cc(NC(=O)/C=C/c3ccco3)ccc21,324.1473925,3.620700000000003,1.0,3.0,62.550000000000004,5.0,,,,,
CCCN1C(=O)CCc2cc(NC(=O)/C=C/c3ccc(C)cc3)ccc21,348.183778008,4.336120000000004,1.0,2.0,49.410000000000004,5.0,,,,,
CCCn1c(=O)c2c(C(=O)Nc3cccnc3Cl)cc(=O)n(CCC)c2n(C)c1=O,431.13603186399996,1.9825999999999995,1.0,8.0,107.98999999999998,6.0,,,,,
CCCN1C(=O)NC(c2ccc(NC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)cc2)C(C(=O)OCC(C)C)=C1C,520.2321847439999,5.1962000000000055,2.0,6.0,130.88,10.0,,,,,
C#CCOc1c(Cl)cc(/C=C2\NC(=S)N(CCC)C2=O)cc1OC,364.06484108399997,2.8282000000000007,1.0,4.0,50.80000000000001,6.0,,,,,
C#CCOc1ccc(/C=C2\NC(=S)N(CCC)C2=O)cc1,300.09324875199997,2.1662,1.0,3.0,41.57000000000001,5.0,,,,,
C#CCOc1ccc(/C=C2\NC(=S)N(CCC)C2=O)cc1OCC,344.1194635,2.5649000000000006,1.0,4.0,50.80000000000001,7.0,,,,,
C#CCOc1ccc(/C=C2\NC(=S)N(CCC)C2=O)cc1OC,330.103813436,2.1748000000000003,1.0,4.0,50.80000000000001,6.0,,,,,
C#CCOc1ccc(/C=C2\NC(=S)N(CCC)C2=O)cc1Cl,334.0542764,2.819600000000001,1.0,3.0,41.57000000000001,5.0,,,,,
C#CCOc1ccc(/C=C2\NC(=S)N(CCC)C2=O)cc1Br,378.00376082,2.928700000000001,1.0,3.0,41.57000000000001,5.0,,,,,
CCCn1/c(=N\C(=O)/C=C/c2ccccc2)c(C(=O)OCC)cc2c(=O)n3ccccc3nc21,456.17975524799994,3.3766000000000016,0.0,7.0,95.03000000000002,6.0,,,,,
CCCCn1c(C=O)nc2ccccc21,202.110613068,2.648900000000001,0.0,3.0,34.89,4.0,,,,,
CCCCn1c(C=C(C#N)C#N)nc2ccccc21,250.12184644799999,3.266960000000002,0.0,4.0,65.4,4.0,,,,,
CCCCn1c(/C=C/c2ccccc2)nc2ccccc21,276.16264864,5.006800000000004,0.0,2.0,17.82,5.0,,,,,
CCCCn1c(/C=C/c2ccc(F)cc2)nc2ccccc21,294.153226828,5.145900000000004,0.0,2.0,17.82,5.0,,,,,
C#CCOc1ccc2c(c1)c(C(=O)OCC)c(C)n2CCCC,313.167793596,3.938520000000003,0.0,4.0,40.46,7.0,,,,,
CCCCn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C,270.0883534,0.8871999999999999,0.0,6.0,61.82,3.0,,,,,
CCCCn1c(C(=O)NCC(C)C)cc2cc(NC(=O)/C=C/c3ccccc3)ccc21,417.241627232,5.479100000000005,2.0,3.0,63.129999999999995,9.0,,,,,
CCCCc1nc2sc3c(Cl)ncnc3c2c2c1COC(C)(C)C2,361.10156094,5.086800000000004,0.0,5.0,47.900000000000006,3.0,,,,,
CCCCc1nc2sc3c(Cl)ncnc3c2c2c1CCCC2,331.090996256,5.114300000000003,0.0,4.0,38.67,3.0,,,,,
CCCCc1nc(N2CCN(C(=O)CCl)CC2)c2c3c(sc2n1)CC(C)CC3,420.175060228,4.046100000000004,0.0,5.0,49.33,5.0,,,,,
CCCCc1nc(N2CCN(S(=O)(=O)/C=C/c3ccccc3)CC2)c2c3c(sc2n1)CCCC3,496.196668264,5.035400000000005,0.0,6.0,66.4,7.0,,,,,
CCCCc1nc(N2CCN(C(=O)C(Cl)c3ccccc3)CC2)c2c3c(sc2n1)CCCC3,482.190710292,5.541400000000006,0.0,5.0,49.33,6.0,,,,,
CCCCc1nc(N2CCN(C(=O)CCl)CC2)c2c3c(sc2n1)CCCC3,406.159410164,3.800100000000003,0.0,5.0,49.330000000000005,5.0,,,,,
CCCCc1nc(N2CCN(C(=O)C(C)Cl)CC2)c2c3c(sc2n1)CC(C)CC3,434.190710292,4.434600000000004,0.0,5.0,49.33,5.0,,,,,
CCCCc1nc(N2CCCN(C(=O)/C=C/c3ccccc3)CC2)c2c(-c3ccccc3)noc2n1,481.24777523200004,5.3795000000000055,0.0,6.0,75.36,7.0,,,,,
CCCCc1nc(N2CCCN(S(=O)(=O)/C=C/c3ccccc3)CC2)c2c(C)nn(-c3ccccc3)c2n1,530.2463953280001,4.979320000000005,0.0,7.0,84.22000000000001,8.0,,,,,
CCCCc1nc(N2CCCN(C(=O)C(C)Cl)CC2)c2c(C)nn(-c3ccccc3)c2n1,454.224787292,4.132520000000003,0.0,6.0,67.15,6.0,,,,,
